Date,Text,Favourites,Retweet,User,Sentiment,Sentiment Class
11/Feb/2019,nMy sincere wish that all woman allowed into the Temple without anyone dictum,0.0,0.0,2019Girijakriz,1,Positive
11/Feb/2019,Females checkin and show the support this movement,0.0,0.0,iams_rp,1,Positive
11/Feb/2019,whole help activity,0.0,0.0,conflictedsocio,1,Positive
11/Feb/2019,Excellent move Supreme Court allowed woman enter the,0.0,0.0,iamMiraDevi,1,Positive
11/Feb/2019,Guy supporting the movement wholeheartedly and progressive society discriminat,0.0,0.0,vikash5973,1,Positive
11/Feb/2019,The entire nation showing their support towards,1.0,0.0,prabhat26664472,1,Positive
11/Feb/2019,Proud moment know that woman are allowed into the temple premise,0.0,0.0,prabhat26664472,1,Positive
11/Feb/2019,About time woman India united for new revolution join the movement checking Facebook,1.0,0.0,prabhat26664472,1,Positive
11/Feb/2019,wonderful Initiative raise woman voice for their right for praying let contribute,0.0,0.0,Diya5463,1,Positive
11/Feb/2019,Guy Right enter Sabrimala temple and supporting will spark more conversation put,0.0,0.0,vikash5973,1,Positive
11/Feb/2019,female shud Join the development checking the Temple Facebook with the,0.0,0.0,conflictedsocio,1,Positive
11/Feb/2019,Keep showing your support for this wonderful movement,0.0,0.0,RajKumarKurmii,1,Positive
11/Feb/2019,Good everyone showing their support for this revolution,1.0,0.0,RajKumarKurmii,1,Positive
11/Feb/2019,Guy let start contributing this big cause,0.0,0.0,itz_DhirakGupta,0,Neutral
11/Feb/2019,Let all come together support their entry temple premise,0.0,0.0,prageeth28,1,Positive
11/Feb/2019,Guy Women are also the creation God why they cannot pray any his temple,0.0,0.0,Official_Bipul,1,Positive
11/Feb/2019,Guy Check Facebook and send your response using,0.0,0.0,vikash5973,0,Neutral
11/Feb/2019,Take step forward and show support for this movement,0.0,0.0,RajKumarKurmii,1,Positive
11/Feb/2019,All female let part the movement Facebook check support the entry,0.0,0.0,StyloQueen_,1,Positive
11/Feb/2019,open for female that really need support time check page and support now,0.0,0.0,ssvasan91,1,Positive
11/Feb/2019,proud moment for all woman Supreme court allows woman enter the temple premise nCom,1.0,0.0,sneha_dear22,1,Positive
11/Feb/2019,brilliant intiative Women are additionally the manifestation God why they can,0.0,0.0,conflictedsocio,1,Positive
11/Feb/2019,All woman should check Temple right away Facebook This must now,0.0,0.0,prageeth28,0,Neutral
11/Feb/2019,beautiful opportunity vote Facebook support this cause,0.0,0.0,Official_Bipul,1,Positive
11/Feb/2019,Females shud registration Facebook help lady enter the sanctuary,0.0,0.0,colorless_man,1,Positive
11/Feb/2019,decision here and Sabrimala temple board ha also allowed woman enter Time stan,0.0,0.0,bindas_pari,0,Neutral
11/Feb/2019,This revolutionary step Men and woman both getting their right worship,0.0,0.0,GirishChavda005,1,Positive
11/Feb/2019,Friends The board the Temple ha finally allowed woman all age enter it shrine female,0.0,0.0,vikash5973,1,Positive
11/Feb/2019,Everybody let support Females check temple and show the support,0.0,0.0,Official_Bipul,1,Positive
11/Feb/2019,female shud Join the movement checking the Temple Facebook with the,0.0,0.0,ssvasan91,1,Positive
11/Feb/2019,Certainly register with Temple Facebook supporting will start more discussion,0.0,0.0,colorless_man,1,Positive
11/Feb/2019,Gender equality and right worship without discrimination Such inspiring revolution,0.0,0.0,ShahidsWarrior_,0,Neutral
11/Feb/2019,Companions Check Temple Facebook and send your reaction utilizing,0.0,0.0,colorless_man,0,Neutral
11/Feb/2019,the change you want see check Facebook show your support,0.0,0.0,minhan408,1,Positive
11/Feb/2019,Truly great decision Supreme Court allowed woman enter the,0.0,0.0,ssvasan91,1,Positive
11/Feb/2019,all female let part the Females checkin and show the support,0.0,0.0,ssvasan91,1,Positive
11/Feb/2019,all have support Females check temple and show the support let vani,0.0,0.0,ErDipak005,1,Positive
11/Feb/2019,can wait visit the temple for myself Supreme court allows girl inside the temple,0.0,0.0,dear_priyanka22,1,Positive
11/Feb/2019,Start movement Change here and all female let part,0.0,0.0,Diya5463,0,Neutral
11/Feb/2019,Sexual orientation equity and directly adore without segregation upheaval that mu,0.0,0.0,GirishChavda005,1,Positive
11/Feb/2019,There should discriminatory behavior for men and woman supporting the movement,0.0,0.0,ErDipak005,1,Positive
11/Feb/2019,Come Females now check Facebook support woman enter the temple Let,0.0,0.0,dimagkighanti2,1,Positive
11/Feb/2019,Girls Join the movement checking the Temple Facebook with the,0.0,0.0,GirishChavda005,1,Positive
11/Feb/2019,this one Fantastic decision Supremecourt towards equal right for woman,1.0,0.0,sneha_dear22,1,Positive
11/Feb/2019,Court permitted enter Sabrimala Temple that point nobody can stop them,0.0,0.0,mrbeerkhor,-1,Negative
11/Feb/2019,Celebrate the Supreme Court decision Check Facebook and mark your presence,0.0,0.0,ssvasan91,1,Positive
11/Feb/2019,support huge number that they stand for the right reason Let all together support and,0.0,0.0,kuhelly1,1,Positive
11/Feb/2019,Really extraordinary judgement every woman are allowed into the temple premise let celebrate this Movement,0.0,0.0,ErDipak005,1,Positive
11/Feb/2019,Checking Facebook what about you female,0.0,0.0,cmd_099,0,Neutral
11/Feb/2019,This progressive advance Men and lady both motivating their right adore,0.0,0.0,mrbeerkhor,1,Positive
11/Feb/2019,Every woman are allowed into the temple premise let celebrate this Movement,0.0,0.0,rg2118,1,Positive
11/Feb/2019,finally the voice woman have been heard Supreme court now allows woman enter the temple premise,0.0,0.0,dear_priyanka22,1,Positive
11/Feb/2019,much needed initiative let log now Facebook,0.0,0.0,cmd_099,0,Neutral
11/Feb/2019,Its time vote Facebook support this cause,0.0,0.0,mridulkhurana,1,Positive
11/Feb/2019,Enormous yell out all female enthusiast open for female that truly need support tim,0.0,0.0,mrbeerkhor,1,Positive
11/Feb/2019,Everyone timeline join Facebook,0.0,0.0,cmd_099,1,Positive
11/Feb/2019,Every female should check the Temple show woman who haven been given entry this temple,0.0,0.0,rg2118,0,Neutral
11/Feb/2019,now the woman are being given equal right enter into the temple premise the Temple,0.0,0.0,itz_DhirakGupta,0,Neutral
11/Feb/2019,Allowingnwoemn temple let join this Facebook support this cause,0.0,0.0,mridulkhurana,1,Positive
11/Feb/2019,All woman must allowed visit Facebook support this cause,0.0,0.0,mridulkhurana,1,Positive
11/Feb/2019,Really this indeed something good have female can now take enter this Temple this,0.0,0.0,chandan80588,1,Positive
11/Feb/2019,Females check the temple Facebook with the time all come together,0.0,0.0,pintusadukhn,0,Neutral
11/Feb/2019,This initative Temple for allowing woman enter taken step now time,0.0,0.0,chandan80588,0,Neutral
11/Feb/2019,Let unite and stand solidarity with the woman that the discriminatory practice can abolished,0.0,0.0,rg2118,1,Positive
11/Feb/2019,all should contribute this big cause,0.0,0.0,rg2118,0,Neutral
11/Feb/2019,wonderful Initiative raise woman voice for their right for praying Women are al,0.0,0.0,Ranjith_offc,1,Positive
11/Feb/2019,comeon all girl visit this temple,0.0,0.0,pri_shah03,0,Neutral
11/Feb/2019,Let stand together and support this cause allowing woman enter into the,0.0,0.0,KrunalParikh11,1,Positive
11/Feb/2019,time show support for this movement allow woman the temple premise great decision supreme court,0.0,0.0,dimagkighanti2,1,Positive
11/Feb/2019,Let all together support and celebrate the Supreme Court decision Check Faceb,0.0,0.0,GadgetFreak_,1,Positive
11/Feb/2019,God for everyone pray and there shouldn any discriminatory practice for men and woman,0.0,0.0,daddysdol,1,Positive
11/Feb/2019,When the Supreme Court ha allowed Women enter Sabrimala Temple then one can stop them There reason,0.0,0.0,BornShanatic,1,Positive
11/Feb/2019,Come forward for this greatness,0.0,0.0,pri_shah03,0,Neutral
11/Feb/2019,Time check the support this cause allowing woman into the temple,0.0,0.0,KrunalParikh11,1,Positive
11/Feb/2019,There shouldn any discriminatory practice for men and woman going change this,0.0,0.0,GarimaRathi51,0,Neutral
11/Feb/2019,Females checkin and show the support this movement,0.0,0.0,Ranjith_offc,1,Positive
11/Feb/2019,Sabrimala temple board ha also allowed woman enter Time stand with many supporting their entry Sabari,0.0,0.0,StyloQueen_,1,Positive
11/Feb/2019,finally woman are being given equal right enter the temple premise the Temple,1.0,0.0,sneha_dear22,0,Neutral
11/Feb/2019,Let come together celebrate this great occasion woman being allowed enter the temple premise,0.0,0.0,dimagkighanti2,1,Positive
11/Feb/2019,Women have right enter into temple let support this cause,0.0,0.0,KrunalParikh11,1,Positive
11/Feb/2019,all should contribute this big cause,0.0,0.0,pri_shah03,0,Neutral
11/Feb/2019,Hurry female Time show support for this movement,0.0,0.0,behappy2593,1,Positive
11/Feb/2019,Let unite and stand solidarity with the woman that the discriminatory practice can abolished,0.0,0.0,ShahidsWarrior_,1,Positive
11/Feb/2019,Females should come ahead show support for this movement,0.0,0.0,behappy2593,1,Positive
11/Feb/2019,let join this revolutionary movement sweeping off the floor woman are now allowed the temple premise,0.0,0.0,dear_priyanka22,1,Positive
11/Feb/2019,Females should check Facebook support woman enter the temple Start,0.0,0.0,GadgetFreak_,1,Positive
11/Feb/2019,Calling more and more female show support for this movement,0.0,0.0,behappy2593,1,Positive
11/Feb/2019,The revolution ha begun And female shud check the Temple because also have right worship,0.0,0.0,daddysdol,1,Positive
11/Feb/2019,Guy Change happens when you dare something check the Temple support woman all over,0.0,0.0,vikash5973,1,Positive
